Lost Art ID;Hersteller/Künstler/Autor:in;Titel;Datierung;Beschreibung;namen_neu;Q_Nummer;datum_neu;anzahl_artworks
584918;Lint, Hendrik Frans van [Künstler:in];Bergachtig landschap / Römische Gebirgslandschaft;1743 [Datierung];"Auf einem Hügel in der Mitte ein Kastell u. Durchblick auf das Meer. Zwei Schäfer, die ihre Herde heimtreiben. Von einem Hang recht fällt ein Wasserfall, links hohe Bäume; Durchblick auf mehrere Bergkastelle im Mittelgrund. Auf einem Weg über eine gewölbte Brücke links mehrere Staffagefiguren; Signiert und datiert 1743;auf der Rückseite Aufkleber mit Inventarnummer und Siegel /";Hendrik Frans van Lint;Q5713870;1743;2.0
444930;Fyt, Jan [Künstler:in];Stillleben;;;Jan Fyt;Q624802;;3.0
583675;Techmeier, W. [Künstler:in];Mutter mit Kind;;bezeichnet;W Techmeier;;;3.0
460541;Sperl, Johann [Künstler:in];Jäger;;Ölskizze, links unten signiert;Johann Sperl;Q1696268;;2.0
534386;Martel, Eugène [Künstler:in];In der Schenke auch Apachenkeller;;Quelle: PL - AP Wrocław, RW, I/16886.;Eugène Martel;Q3060023;;1.0
580683;Kirchner, Ernst Ludwig [Künstler:in];Alpenlandschaft;;;Ernst Ludwig Kirchner;Q229272;;3.0
583599;Fyt, Jan (zugeschrieben) [Künstler:in];Geflügelstilleben;;unbezeichnet;Jan Fyt (?);Q624802;;1.0
580691;Heckel, Erich [Künstler:in];Vorstadtallee;;;Erich Heckel;Q156700;;7.0
399653;Delacroix, Eugène [Künstler:in];Beduinenlager;;Auf einer Steppe Zelte, in denen zwei Beduinen hocken, dahinter Rappen und Schimmel. Hoher dunkler Himmel mit starken, angestrahlten Wolken.rechts unten bezeichnet: Eug. Delacroix;Eugène Delacroix;;;2.0
586504;Verspronck, Jan Cornelisz. [Künstler:in];Mansportret / Männerporträt;;auf der Rückseite Aufkleber mit Inventarnummer und Siegel;Jan Cornelisz Verspronck;;;1.0
527257;Crome, John [Künstler:in];Waldlandschaft mit Brückensteg;;Bachlandschaft mit Brücke;John Crome;Q3503915;;1.0
313631;Velde, Willem van de (1633) (Art des) [Künstler:in];Marine;;Eine Anzahl von Segelschiffen und Fischerkähnen mit Bemannung liegen im ruhigen Wasser. Sommerlicher, bedeckter Himmel. Goldrahmen;Willem van de Velde (?);Q1219458;;1.0
586484;Tiepolo, Giovanni Domenico [Künstler:in];Madonna;;auf der Rückseite Aufkleber mit Inventarnummer und Siegel;Giovanni Domenico Tiepolo;Q435316;;3.0
405741;Monet, Claude Oscar [Künstler:in];Manet malend in Monets Garten;1874 [Datierung];bez. unten rechts: Claude Monet;Claude Oscar Monet;;1874;2.0
583618;Kopp, W. [Künstler:in];Amsterdamer Straßenszene;;bezeichnet;W Kopp;;;1.0
308729;Toeput, Lodewyk [Künstler:in];Gastmahl im Freien;;Auf einer Terrasse befindet sich im Vordergrund eine mit Früchten und Gebäck reich gedeckte Tafel, hinter der zwei Diener stehen. Davor am Boden Schüsseln und Kannen. Rechts zwei Pagen, von denen der eine Torte trägt. Im Mittelgrund in einem Garten ein Pavillon, in dem eine musizierende Gesellschaft von drei Herren und drei Damen bei der Tafel sitzt. Links ein schloßartiges Gebäude. Goldener Rahmen. Ausgestellt in Florenz im Jahre 1931. Aus der Sammlung Tullock, Shambolard Castle (Irland).;Lodewyk Toeput;;;1.0
577686;Müller, Otto [Künstler:in];Weibliche Akte im Grünen;;"Bez. auf der Rückseite der Leinwand : Otto Mueller; aneinander gelehnte weibliche Aktfiguren; eine mit erhobenen Armen sowie eine hockende sich seitwärts wendende Gestalt; die tiefblau konturierten braunen Körper mit vor grünem Hintergrund; grünes Gebüsch, im oberen Teil getroffen vom hellen Gelb des Lichts.";Otto Müller;Q126494;;1.0
586789;Hledík, ? [Künstler:in];Landschaft mit zwei Frauen;;;Hledík (?);Q12019742;;1.0
275968;Böcklin, Arnold (1827) [Künstler:in];Die Götter Griechenlands;;Bez.: A. Böcklin. Im Auftrag d. Verlegers Cotta als Vorlage für den Schmuck einer Schillerausgabe gemalt Publ. Schmid, Böcklin, S. 22;Arnold Böcklin;Q123071;;2.0
584753;Gelder, Arent de [Künstler:in];"Marcus Curius (Cinncenatus, Historieschilderkunst) / Marcus Curius (Cinncenatus; Historienbild)";;"Cincinnatus et les Présents du Sénat Romain; signiert";Arent de Gelder;;;3.0
308756;Tourniéres, Robert [Künstler:in];Dame mit Papagei;;Halbfigur einer Dame in weißem Atlasgewand mit rotem Schal, die den Beschauer anblickt und auf der erhobenen rechten Hand ein Papagei hält. Die linke Hand stützt sie auf einen Tisch, auf dem ein Vogelkäfig steht. Bewaldeter Hintergrund. Goldrahmen.;Robert Tourniéres;;;1.0
586475;Streeck, Juriaen van [Künstler:in];Stilleven / Stillleben;;auf der Rückseite Aufkleber mit Inventarnummer und Siegel;Juriaen van Streeck;Q2072325;;1.0
308763;Witte, Emanuel de [Künstler:in];Inneres einer Kirche;;Blick von dem Seitenschiff in das Längsschiff mit der Orgel und der Kanzel links, auf der der Geistliche predigt. In braunen Kirchengestühl zahlreiche Zuhörer. Vorn verschiedene vom Rücken gesehene stehende und singende Figuren. Darunter im Vordergrund ein Herr in grauem, leuchtend rot eingefaßtem Mantel. Die Kirchenarchitektur wird vom breit einfallenden Sonnenlicht belebt. Goldener Rahmen. Aus der Staatlichen Gemäldegalerie in Kassel.;Emanuel de Witte;Q711203;;1.0
576404;Hänsch, Johann [Künstler:in];Mittagssonne, schlesische Dorfstraße;1922 [Datierung];Bezeichnet: Joh. Hänsch 1922. Quelle: Kunsthaus Heinrich Hahn: Sammlung V. O., Gemälde, Möbel des 18. Jahrhunderts, Metallarbeiten, aus verschiedenem Privatbesitz, Gemälde alter Meister, Gemälde und Handzeichnungen. Auktion vom 07.-08.05.1940 (Katalog Nr. 61). Frankfurt a. M. 1940. Kat. Nr. 25.;Johann Hänsch;;1922;1.0
576408;Kips, Erich [Künstler:in];Das Schloss Sanssouci mit Park;;Bezeichnet: Erich Kips. Quelle: Kunsthaus Heinrich Hahn: Sammlung V. O., Gemälde, Möbel des 18. Jahrhunderts, Metallarbeiten, aus verschiedenem Privatbesitz, Gemälde alter Meister, Gemälde und Handzeichnungen. Auktion vom 07.-08.05.1940 (Katalog Nr. 61). Frankfurt a. M. 1940. Kat. Nr. 39.;Erich Kips;Q37788603;;1.0
533378;Achenbach, Andreas [Künstler:in];Kalabrische Küste - Sizilien;1861 [Datierung];datiert und bezeichnet oben links: A. Achenbach 1861.Ausstellung: Gemälde alter und neuer Meister, 22 Juni-31 August 1935, no. 85, plate 24 (als “Sizilianische Landschaft”), Galerie Stern;Andreas Achenbach;Q76416;1861;2.0
583629;Morgenstern-Munthe, G. [Künstler:in];Einholen von Fischerbooten in Katwijk;;bezeichnet;G Morgenstern-Munthe;;;1.0
460536;Blaschnik, Arthur [Künstler:in];Aus Venedig;;links unten signiert;Arthur Blaschnik;Q17521363;;1.0
580662;Leistikow, Walter [Künstler:in];Grunewald;;;Walter Leistikow;Q573668;;3.0
583659;Schreuer, Wilhelm [Künstler:in];Hafenstadt im Mondschein;;Monogrammiert;Wilhelm Schreuer;Q2574991;;1.0
594435;Schäffer, ? [Künstler:in];Stillleben;1801/1850 [Datierung];bezeichnet: Schäffer;Schäffer (?);Q253507;1801;1.0
581568;Carus, Carl Gustav [Künstler:in];Die Elbe bei Dresden;;Die Elbe bei Dresden. Im Vordergrund bewaldeter Hügel.;Carl Gustav Carus;;;1.0
586406;Charlemont, Hugo [Künstler:in];Stillleben;;"signiert; ein Fasan, Früchte und Gemüse, Brokatvorhang";Hugo Charlemont;Q175980;;1.0
596057;Maier, Werner (München) [Künstler:in];Stillleben mit Früchten;1911 [Datierung];bez. W. Maier 8.8.11;Werner München Maier;;1911;1.0
582644;Domergue, Jean Gabriel [Künstler:in];Frauenporträt (portrait de femme);;bezeichnet: J. G. Domergue;Jean Gabriel Domergue;;;2.0
534393;Olbricht, Alexander [Künstler:in];Weiden am Wasser;;Quelle: PL - AP Wrocław, RW, I/16886.;Alexander Olbricht;Q1532955;;1.0
573855;Crespi, Giuseppe Maria [Künstler:in];Der heilige Borromäus;;Kniefigur, halb nach rechts gewendet, vor einem Kruzifixus kniend, die Hände vor der Brust zusammengelegt, der Blick geht ekstatisch in die Ferne. Alba, roter Kardinalsmantel, rotes Barett. Letzters liegt vor ihm auf altarartigem Aufbau neben dem Kruzifixus. Quelle: Lempertz Auktion, Gemälde Alter Meister, Porzellan / Fayence, Katalog 403, Lot 7;Giuseppe Maria Crespi;Q528620;;1.0
586770;Gentileschi, Artemisia [Künstler:in];Judith mit dem Kopf des Holofernes / Giuditta con la testa di Oloferne;;restauriert von Maler Linhart (Mährisches Landesmuseum);Artemisia Gentileschi;Q212657;;1.0
586851;Hayer, Joseph [Künstler:in];Römerin;;;Joseph Hayer;;;1.0
586489;Torbido, Francesco di Marco India [Künstler:in];"Man in harnas; Ridder / Mann in Rüstung";;auf der Rückseite Aufkleber mit Inventarnummer und Siegel;Francesco di Marco India Torbido;;;1.0
567300;Tocqué, Louis [Künstler:in];Damenbrustbild mit blauem Umhang;;;Louis Tocqué;Q1375132;;1.0
576257;Baschny, Emanuel [Künstler:in];Regenbogen;1908 [Datierung];"Quellen: Anhang Liste der Sammlung Heinrich Rieger aus dem Notariatsakt vom 29.07.1921. In: Archiv des Bundesdenkmalamts (AT-BDA), Restitutionsmaterialien, K 44/4, PM Rieger Heinrich, Z 1807 vom 02.08.1921; Liste der im Depot des Städtischen Museums in Wien, im Neuen Rathaus befindlichen Bilder und Statuen Luigi Kasimir. In: AT - BDA, K 31/2, PM Benedikt, Heinrich.";Emanuel Baschny;Q28055131;1908;1.0
580675;Rohlfs, Christian [Künstler:in];Strasse;;;Christian Rohlfs;Q62992;;4.0
304098;Monticelli, Adolphe Joseph Thomas [Künstler:in];Spanisch-Maurische Landschaft;;bez. unten links Monticelli;Adolphe Joseph Thomas Monticelli;Q1152965;;1.0
406458;Verboekhoven, ? [Künstler:in];Schafe im Stall;;;Verboekhoven (?);Q2773400;;2.0
406455;Pater, Jean-Bapt. Francois [Künstler:in];Gartenfest;;;Jean-Bapt Francois Pater;;;2.0
313784;Guardi, Francesco de' [Künstler:in];Loggia des Dogenpalastes;;fälschlich auch als Kreuzgang bezeichnet;Francesco de Guardi;;;3.0
297571;Corot, Jean-Baptiste-Camille [Künstler:in];"Bauerngehöft ""La cour au puits"" (Normandie)";1850/1855 [Datierung];rechts unten Corot;Jean-Baptiste-Camille Corot;;1850;4.0
582654;Pissarro, Camille Jacob [Künstler:in];Landschaft (Paysage de champs);;bezeichnet;Camille Jacob Pissarro;;;14.0
530298;Toulouse-Lautrec, Henri de [Künstler:in];Jeanne;1884 [Datierung];nicht signiertLiteratur: Dortu 231;Henri de Toulouse-Lautrec;Q82445;1884;2.0
584881;Hobbema, Meindert [Künstler:in];Gr. Landschap (Sous bois) / Landschaft;;Auf der Rückseite Aufkleber mit Inventarnummer und Siegel;Meindert Hobbema;Q336908;;1.0
307400;Langhammer, Artur [Künstler:in];Bauernmädchen / Am Mühlsteig;;Ein Mädchen auf einem Gatter, halb zum Beschauer gewandt, dahinter Bach, Wiesen, Bauernhäuser, sign. A. Langhammer;Artur Langhammer;;;1.0
595971;Verbruggen, Gaspar Peeter II [Künstler:in];Bloemstuk (Bloemen) / Blumenstillleben;;"auf einem Steinsockel steht eine große Vase mit Rosen, Winden, Tulpen und Schwertlilien; signiert; auf der Rückseite Aufkleber mit Inventarnummer und Siegel";Gaspar Peeter II Verbruggen;;;1.0
308699;Hogarth, William [Künstler:in];Gesellschaft auf einer Terrasse;;"Rechts zwei stehende Damen, die aus dem Bild herausblicken, mit Fächern in den Händen und weißen Perücken. Die vordere hat ein elegantes rotes Kleid mit schwarzem Spitzenüberwurf an, die hintere ein gelbes Kleid mit blauen Schleifen. Vor ihnen ein springender kleiner weißer Hund. Links zwei sitzende ältere Herrn in rotem und gelbem Gewand von denen der eine den linken Arm mit sprechender Gebärde ausstreckt. Hinter ihnen ein stehender junger Herr in schwarzem Gewand. Links ein sitzender Hund. Säulenarchitektur mit herabhängendem rotem Vorhang links. In der Mitte eine steinerne Balustrade mit Bacchusfigur. Im Hintergrund Parklandschaft mit bergiger Ferne. Goldener Rahmen. Gutachten: Roberts, London (""...besonders interessantes Beispiel von Hogarths Gesellschaftsszenen... augenscheinlich Familienporträt... gut erhalten""). 3.2.1930.";William Hogarth;Q171344;;1.0
522248;Ravensteyn II, Nicolaes van [Künstler:in];Bildnis eines Edelmannes;1684 [Datierung];Stern refers to this painting in a letter to Dr. Hans Schneider at the RKD dated November 20, 1936.The photocard at the RKD includes the following details: “Nic van Ravesteyn II / Gem.: N. van Ravesteyn fecit 1684 / Dk. 121 x 93 c.M. / Vlg. A’dam, 21-11-1906, No. 71 / 1936 Gal. Stern, Düsseldorf / Foto van Gal. Stern.”;Nicolaes van Ravensteyn II;;1684;1.0
573865;Lampi, Johann Baptist von (der Ältere) [Künstler:in];Damenbildnis;;Hüftbild einer jungen Dame in weißem Empirekleid mit rotem Schal. Hochfrisiertes schwarzes Haar. Leichte Wendung nach rechts. Landschafts-Hintergrund. Oval gerahmt. Quelle: Lempertz Auktion, Gemälde Alter Meister, Porzellan / Fayence, Katalog 403, Lot 28;Johann Baptist von Lampi the Elder;Q699740;;1.0
584883;Hooch, Pieter de [Künstler:in];Dansende Hondjes / Die tanzenden Hunde;1680 [Datierung];Auf der Rückseite Aufkleber mit Inventarnummer und Siegel;Pieter de Hooch;Q314889;1680;2.0
586419;Veith, C. (?) [Künstler:in];Genreszene, Landschaft;;signiert;C Veith (?);;;1.0
585639;Storck, Jacobus [Künstler:in];Nijenrode;1660 (um) [Datierung];auf der Rückseite Aufkleber mit Inventarnummer und Siegel;Jacobus Storck;Q1810534;1660 (?);2.0
416176;Pannini, Francesco [Künstler:in];Antike Ruinen;;;Francesco Pannini;;;1.0
313630;Both, Jan [Künstler:in];Italienische Landschaft;;"An einem bewaldeten Hügel entlang führt ein Weg, auf dem Bauer und Bäuerin mit zwei Mauleseln ziehen. Rechts hohe Bäume und Bach zwischen Felsen, Sonnenuntergang. - Rechts unten bez.: Both F.; Goldrahmen";Jan Both;Q981631;;1.0
581581;Hosemann, Theodor [Künstler:in];Bettelmusikant;1873 [Datierung];Bettelmusikant mit Kind, vor einem Hause stehend. Rechts unten monogrammiert: T. H. 73.;Theodor Hosemann;Q1640970;1873;2.0
577859;Oppler, Ernst [Künstler:in];Tennis;1909 [Datierung];signiert unten rechts: E. Oppler;Ernst Oppler;;1909;1.0
587152;Kray, Wilhelm [Künstler:in];Venezianische Gondel am Abend / Venetiaanse gondelvaart bij avond;;signiert;Wilhelm Kray;Q19513870;;1.0
596560;Bassano (artist family / Künstlerfamilie) [Künstler:in];Die Jagd;;Dargestellt ist eine Jagdszene mit Reitern und großen Hunden, den Weg weisend. Das Bildmotiv ähnelt möglicherweise dem Gemälde „Januar“ (um 1590/1600) von Leandro Bassano (1557-1622) im Kunsthistorischen Museum in Wien (Inv. Nr. GG 4249, (Externer Link). Eine nicht beschnittene Version / Kopie des Bildes befindet sich im Regionalen Kunstmuseum Tula in Russland (Externer Link).;Bassano artist family  Künstlerfamilie;;;1.0
576259;Brunner, Ferdinand [Künstler:in];Brückentor am Schärding;;"signiert links und rückseitig auf einem alten Aufkleber betiteltQuellen: Sotheby's: Deutsche und Österreichische Malerei und Zeichnungen nach 1800. Auktion vom 05.12.1995. München 1995. Lot 135. Handschriftliche Marginalie: R?; Anhang zum Schreiben von Dr. Broda an BDA vom 17.05.1947: Aufstellung der wichtigsten fehlenden Gemälde aus der Sammlung Dr. Rieger. In: Bundesdenkmalamt Wien (BDA), Personenmappe Rieger, Restitutionsmaterialien, K 44/3, Rieger 1947-1949. Blatt 86.";Ferdinand Brunner;Q1405149;;1.0
594415;Puhlmann, Johann Gottlieb [Künstler:in];Nymphe (Venus und Amor);1797 [Datierung];bezeichnet links unten am Rande des Sessels: J. G. Puhlmann Pinx;Johann Gottlieb Puhlmann;;1797;1.0
593317;Sluijters, Jan [Künstler:in];Porträt der Frau des Künstlers unter Lampenlicht / Lezende vrouw (Portret van Margaretha ('Greet') Frederika van Cooten);1911 [Datierung];"Porträt von Greet, mit einem Buch an einem Tisch sitzend; datiert, vollständig signiert, vergoldeter Rahmen";Jan Sluijters;Q1682227;1911;1.0
595939;"Greuze, Jean Baptiste (zugeschrieben) [Künstler:in]
Jean Louis David [Künstler:in]";Portret van een oude dame / Damenporträt;;"ältere vornehme Frau in weißem Kleid, silbergrauem Seiden-Überwurf, weißer blaubebänderten Spitzenhaube, sitzt, die Hände im Schoß zusammengelegt, auf einem Stuhl, leicht nach links gewendet, den linken Arm auf ein Rosenholztischchen gelehnt; auf der Rückseite Aufkleber mit Inventarnummer und Siegel";Jean Baptiste Jean Louis David Greuze (?);;;1.0
579033;Baalen, Hendrick van [Künstler:in];Allegorie des Sehen, oder Venus und Amor in einer Galerie von Gemälden, Skulpturen und Antiquitäten;;Literatur: Hrady a Zámky, Petr Pavelec (ed.) (ISBN 978-80-87890-05-9), mit Abb.;Hendrick van Baalen;;;1.0
577678;Crodel, Charles [Künstler:in];Straße nach Gesundaberget (Schweden);1923 [Datierung];"Bez. links unten: Ch. Crodel 23; Viehbetrieb in einem schwedischen Gebirgsdorf. Reale wie gleichsam phantastisch verdichtende Komposition im kontrastierenden Gegeneinander von saftigem Grün und bedrohlichem Dunkelblau. Gehöht in Rosa bis Braunrot; einen Freiraum von Straße und Baulichkeiten des Bildzentrum gibt eine lehmgelbe Holzhütte. Mensch und Tier dargestellt im Spiel magischer Verbundenheit. Eine naturgesättigte Idylle basierend, auf starker seelischer Erregung.";Charles Crodel;Q313995;1923;1.0
573872;Piazzetta, Giambattista [Künstler:in];Mädchenbildnis;;Mädchen in fast noch kindlichem Alter. Rotes tief ausgeschnittenes Kleid mit pelzverbrämtem Ausschnitt. Hochblondes Haar, lächelnder Gesichtsausdruck. Mit der Rechten hält sie eine rote Aster hoch. Lebensgroßes Brustbild. Quelle: Lempertz Auktion, Gemälde Alter Meister, Porzellan / Fayence, Katalog 403, Lot 41;Giambattista Piazzetta;;;1.0
534389;Skarbina, Franz [Künstler:in];Straßenbild mit Hundewagen;1904 [Datierung];auch: Ölskizze.;Franz Skarbina;Q559023;1904;2.0
596159;Ruysch, Rachel [Künstler:in];Bloemstukje (Bloemen) / Blumenstück;;"auf der Rückseite Aufkleber mit Inventarnummer und Siegel; orangefarbene, weiße und rote Blumen auf einem Tisch: Dahlien, Rosen, Klatschmohn. Auf einem Zweig sitzt unten ein bunter Falter, in einer weißen Blume ein Käfer, ein zweiter über einer blauen; ferner eine Libelle";Rachel Ruysch;Q234385;;1.0
302428;Moll, Oskar [Künstler:in];Stillleben mit Vase, Krug, Blumenstrauß;;signiert;Oskar Moll;Q453349;;2.0
438015;Manet, Edouard [Künstler:in];Reiterbildnis des Herrn Arnaud;1875 (um) [Datierung];bez. unten rechts: Manet;Edouard Manet;Q47508408;1875 (?);3.0
522245;Cuyp, Benjamin Gerritsz. [Künstler:in];Soldaten;;"This painting is discussed in letters from Stern to Dr. Hans Schneider (RKD) dated 18 April 1936 and from Schneider to Stern dated 21 April 1936.Die Weltkunst (Ausstellungen der Woche), Jahrg. X, Nr. 43 vom 1. November 1936; Jahrg. X, Nr. 44 vom 8. November 1936.Galerie Stern documents indicate that the painting was still with Galerie Stern on January 20, 1937.";Benjamin Gerritsz Cuyp;Q552910;;1.0
444928;Feuerbach, Anselm [Künstler:in];Hohlweg bei Rom;1871/1872 [Datierung];"Ein Weg führt an einem Felsen unter Bäumen an einer Felsschlucht vorbei ins Freie; bez. unten links „A. F.“ in Form eines Monogramms";Anselm Feuerbach;Q250194;1871;2.0
308002;Gérard, Marguerite [Künstler:in];Damenbildnis;;Halbfigurenbildnis einer sitzenden Dame en face, in schwarzem Gewand und Hut, vor sich ein braunweißes Hündchen. Rote Stuhllehne. Oval. Goldrahmen.;Marguerite Gérard;Q271484;;1.0
308675;Dael, B. van [Künstler:in];Blumen- und Früchtestilleben;;Auf einem Tisch liegt eine rote, mit goldener Borte eingefaßte Decke, auf der ein reiches hellfarbiges Stilleben aus Rosen, Tulpen, Äpfeln, Pfirsichen, Pflaumen, Weintrauben und anderen Blumen und Früchten aufgebaut ist. Rechts ein Vogelnest mit Eiern, in der Mitte vorn ein Schmetterling. Grauer Grund. Links unten voll bezeichnet B. van Dael. Goldener Rahmen.;B van Dael;;;1.0
577676;Bouquet, Louis [Künstler:in];Selbstbildnis;;"Monogramm; Kopf en face, auf Helldunkel-Gegensätzen aufgbaut, gelb-bräunliche Skala zu fahlem Oliv. Die tiefsten Schatten liegen auf der rechten Gesichtshälfte und unter dem Kinn. Ein besonderer Strang über dem eindrucksvollen, markant charakteriesierten Gesicht.";Louis Bouquet;;;1.0
595957;Sánchez Coello, Alonso [Künstler:in];Jongenportret (Jongenkop) / Porträt eines Jungen;;"Porträt eines jungen Mannes. Braunes Kostüm mit filigranen Ärmeln. Reicher Spitzenkragen. Sehr offenes Gesicht, mit rosa Lippen. Schönes dunkelblondes Haar. Der junge Mann schaut den Betrachter an; auf der Rückseite Aufkleber mit Inventarnummer und Siegel";Alonso Sánchez Coello;Q503386;;1.0
584739;Dyck, Anton van [Künstler:in];Biddende Apostel / Betender Apostel;;;Anton van Dyck;;;2.0
469978;Tischbein, Johann Heinrich Wilhelm (1751) [Künstler:in];Vestalin und Bacchantin;1790 [Datierung];Brustbilder, ein Paar Gegenstücke: die Vestalin in weißem Gewand und Kopftuch, ein Bronzekännchen in den Händen, in die Feuerschale blickend. - Die Bacchantin nackt, das weinlaubgeschmückte Haar herabhängend, bez.: W.T 1790;Johann Heinrich Wilhelm Tischbein;Q213973;1790;1.0
585638;Stoop, Dirck [Künstler:in];Grot / Felsenhöhle;;"Signiert; auf der Rückseite Aufkleber mit Inventarnummer und Siegel";Dirck Stoop;Q2149283;;1.0
583692;Weisgerber, Carl [Künstler:in];Schnepfenstilleben;;bezeichnet;Carl Weisgerber;Q15444812;;3.0
576414;Welsch, Charles Feodor [Künstler:in];Segelboote und Gondel auf der Lagune von Venedig;;Bezeichnet: F. C. Welsch 1875. Quelle: Kunsthaus Heinrich Hahn: Sammlung V. O., Gemälde, Möbel des 18. Jahrhunderts, Metallarbeiten, aus verschiedenem Privatbesitz, Gemälde alter Meister, Gemälde und Handzeichnungen. Auktion vom 07.-08.05.1940 (Katalog Nr. 61). Frankfurt a. M. 1940. Kat. Nr. 93.;Charles Feodor Welsch;Q17521946;;1.0
469968;Maulbertsch, Franz Anton (auch Maulpertsch) [Künstler:in];Verkündigung;;;Franz Anton auch Maulpertsch Maulbertsch;;;1.0
530014;Klengel, Johann Christian [Künstler:in];Italienische Küstenlandschaft bei Abendbeleuchtung;;Im Vordergrund unter einer hohen Baumgruppe Hirtin mit Schafherde. Klengel, Johann Christian - zugeschrieben;Johann Christian Klengel;Q1692942;;1.0
306018;Bonheur, Rosa [Künstler:in];Afrikanischer Löwe;;bezeichnet;Rosa Bonheur;Q241732;;4.0
585167;Mignard, Pierre (1) [Künstler:in];Portret van Maria Mancini / Porträt Maria Mancini;;"Maria Mansini in halber Länge, die linke Hand stützt ihr Kinn, die rechte spielt mit einem Blumenbündel. Sie ist in ein graues Kleid mit blauem Gewand gekleidet. Im Hintergrund Baumgruppe mit nach links sehenden Putten; auf der Rückseite Aufkleber mit Inventarnummer und Siegel";Pierre Mignard;Q3386289;;1.0
579064;Hannl, Maximilian [Künstler:in];Portrait der Fürstin Eleonore Amalie zu Schwarzenberg und ihres Sohnes Josef Adam;1730 [Datierung];Literatur: Proměny zámku a parku Červený Dvůr, Kateřina Cichrová (ed.) (ISBN 978-80-87890-27-1), mit Abb.;Maximilian Hannl;;1730;1.0
591741;Achenbach, Oswald [Künstler:in];Italienische Küstenlandschaft;;"mit Fischerbooten und Fischerfamilien, Abendstimmung; G.-R.; signiert";Oswald Achenbach;Q76415;;2.0
534369;Frenzel, C. [Oskar?] [Künstler:in];Große Landschaft mit Kühen am Wasser;;Quelle: PL - AP Wrocław, RW, I/16886.;C Frenzel (?);;;1.0
583586;Dederichs, J. [Künstler:in];Dorfstraße mit Ochsengespann;;bezeichnet;J Dederichs;;;1.0
576488;Waldmüller, Ferdinand Georg [Künstler:in];Der junge Laienbruder / Der junge Laienbruder vor der Kirche (Der Mönch);1841 [Datierung];"signiert und datiert: Waldmüller 1841Literatur: Ausstellungskatalog ""Deutsche Malerei in Österreich. Von Waldmüller bis Faistauer"", Galerie Welz, Salzburg (Sommer 1938, Kat. Nr. 103: Ferdinand Georg Waldmüller, ""Der Laienbruder"" (Abb.); Bruno Grimschitz, Ferdinand Georg Waldmüller, Salzburg 1957, S. 331, Nr. 598; Rupert Feuchtmüller, Ferdinand Georg Waldmüller 1793-1865. Leben – Schriften – Werke, 1996, Nr. 663";Ferdinand Georg Waldmüller;;1841;1.0
583609;Hondekoeter, Melchior de (zugeschrieben) [Künstler:in];Hühnerhof;;Ein krähender Hahn in aufrecht stehender Haltung, zwei liegende Hühner und eine Schar teils ruhender, teil schwimmender Enten bevölkern den Vorder- und Mittelgrund des Bildes, dessen linke Hälfte sich zu einem gebirgigen Hintergrund öffnet, unbezeichnet;Melchior de Hondekoeter (?);;;2.0
595962;Dorne, Martin van [Künstler:in];"Bloemstuk (Bloemen; Fleurs) / Blumenstück";1770 [Datierung];"Blumenstück. Auf weißem Grunde, der in der Art eines mit Rokaillen geschnitzten Paneels behandelt ist, hängt oben ein Bündel von Trauben, Pfirsichen, Johannesbeeren, unten ein Gewinde von Rosen, Tulpen, Winden und anderen Blumen; Signiert und datiert: M. van Dorne, Lova F. 1770; auf der Rückseite Aufkleber mit Inventarnummer und Siegel";Martin van Dorne;Q5069286;1770;1.0
576172;Rijn, Rembrandt Harmensz. van (Nachfolger?) [Künstler:in];Die Zerstörung von Sodom und Gomorra;;"signiert; mit Lot und den 2 Töchtern von einem Engel aus dem Wald geführt. Im Hintergrund die brennende Stadt, nebst der zur Salzsäule erstarrten Frau Lots Quelle: WGA Akte";Rembrandt Harmensz van Nachfolger Rijn (?);;;1.0
586411;Avigdor, René (?) [Künstler:in];Damenbildnis;;signiert;René Avigdor (?);Q50747256;;1.0
308011;Vermeer, Barent [Künstler:in];Stillleben;;Auf reliefiertem Sockel bunte Decke, Muschel- und Renaissance-Prunkvase, Flöte, Blumenschale und Blumen in buntem Durcheinander von Braun, Rot, Blau und Grau. Goldrahmen.;Barent Vermeer;;;1.0
576279;Sterrer, Karl [Künstler:in];Donau bei Greifenstein;;"Quellen: Abschrift der Sammlung Heinrich Rieger aus dem Notariatsakt vom 29. Juli 1921. In: AT - BDA, K 44/3, PM Rieger, Heinrich, 1920 - 1925.; Versicherungsliste 1935. In: AT - WStLA, MA 8, Archiv des Wiener Künstlerhauses. Herbstausstellung 1935.";Karl Sterrer;Q660791;;1.0
271795;Aschheim, Isidor [Künstler:in];Dorfstraße;;derzeit keine weiteren Angaben verfügbar;Isidor Aschheim;;;1.0
534382;Linde-Walther, Heinrich [Künstler:in];Kinder beim Essen;;Quelle: PL - AP Wrocław, RW, I/16886.;Heinrich Linde-Walther;;;1.0
591197;Brožík, Václav [Künstler:in];Portrait seiner Frau [Hermina [Mina] Brozik, nee Sedelmeyer?];;die sich vor ihrem Frisiertisch auszieht, man sieht ihren Rücken und im Spiegel ihr Gesicht;Václav Brožík;Q740396;;1.0
310628;Daubigny, Charles-Francois [Künstler:in];La Ferme (Der Bauernhof);;;Charles-Francois Daubigny;;;2.0
